X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
2298787.0,9752022.0,train,0.006374827776626486,92.88986380660774,0.8339911538105277
2298796.0,9752944.0,train,1.0909719443749493E-4,5.436699815415863,0.07916901866652094
2298797.0,9753412.0,train,0.001206341195053953,38.95723764191023,0.4873568496504435
2298804.0,9751570.0,train,0.0029158609455324945,69.25240433527058,0.696775491598971
2298813.0,9750376.0,train,0.0013432728277560423,42.44778029057333,0.5142295784534514
2298816.0,9752140.0,train,0.0020170039165471553,55.608024508229114,0.6138294106614256
2298878.0,9751944.0,train,0.0010310486593217401,35.038799540940744,0.44828585593714865
2298893.0,9751770.0,train,0.001011038082501285,34.54386002349972,0.4434436346067817
2298939.0,9752476.0,train,0.004397440199572887,84.93158626557589,0.7760592290161811
2298985.0,9751874.0,train,7.360560932736276E-4,28.070861319357448,0.3671125079106086
2299013.0,9751776.0,train,0.0011937505646053162,38.79750439496461,0.4847359266924578
2299019.0,9751714.0,train,0.0027114436355947023,65.3079785601673,0.681203005777506
2299032.0,9750374.0,train,4.5129204497121035E-4,19.044867916409732,0.26234497055301226
2299036.0,9751648.0,train,0.0014968843246020774,46.31703948771616,0.5412089296453363
2299039.0,9755438.0,train,0.0018684810605095804,53.84871289746017,0.5955483735726232
2299087.0,9754908.0,train,0.002718217194724149,65.5795420517259,0.68174459335132
2299093.0,9756538.0,train,0.0023498002468231327,62.46967471837597,0.6493435513197839
2299098.0,9752698.0,train,0.002803508521320839,66.96511134270187,0.6884099891396579
2299103.0,9752028.0,train,0.0024696571047942133,62.96186648284533,0.6605853814536466
2299118.0,9751926.0,train,0.005241915654396916,91.15482322433498,0.8051049851890276
2299121.0,9754766.0,train,0.0075533374465272685,98.29783572343786,0.8561671980352329
2299131.0,9753244.0,train,0.0033948923074578288,74.33462193577614,0.7279203309673582
2299192.0,9750520.0,train,0.0016243302170917432,49.60847520247813,0.5614183124509172
2299229.0,9754848.0,train,0.0017408472538244263,51.13254572917406,0.5783970472883523
2299246.0,9752596.0,train,0.006910817837473101,96.82116504683323,0.8448691264521689
2299257.0,9753814.0,train,0.004521192298393937,86.26949617260256,0.7808455065602669
2299259.0,9754914.0,train,0.00315154351355602,71.07995892785725,0.7129422446163395
2299278.0,9754776.0,train,0.005599206753001072,92.25237485462237,0.8152437228596483
2299280.0,9752298.0,train,0.003620992535937482,76.44657744029406,0.7405007458156313
2299281.0,9753806.0,train,0.008506967638858647,99.14853618771599,0.8701979585815252
2299287.0,9754748.0,train,0.003987798910112834,80.28519768673128,0.7586081946803535
2299311.0,9754898.0,train,0.004317772394083647,83.61645224991116,0.7728657772927953
2299321.0,9752278.0,train,0.0017847303725465212,52.01782510576344,0.5844557571427346
2299364.0,9753892.0,train,0.0011399884590004366,38.09921579805553,0.47323630038043235
2299388.0,9754928.0,train,0.0014957366513071394,46.21632623105593,0.5410184756036615
2299389.0,9753278.0,train,0.001479794829968984,45.769435832618065,0.5383565150893845
2299401.0,9754536.0,train,0.004200789933574326,82.3279795467704,0.7680079943800515
2299417.0,9756694.0,train,0.002310609307434252,61.53643546633896,0.6455043563955695
2299423.0,9752226.0,train,0.0012403445838106973,39.871361267123866,0.494303714975735
2299426.0,9754718.0,train,0.004858604220561572,89.1190438819054,0.7929132186011614
2299467.0,9753764.0,train,0.0011595081913920095,38.52635902429317,0.47747041238417803
2299516.0,9756576.0,train,0.0025989685030011938,64.23350143985047,0.6719326698301452
2299529.0,9750542.0,train,7.606824099784714E-5,4.094173878207021,0.05655631593098427
2299574.0,9756566.0,train,0.0022010238711290446,58.59201880788432,0.6343089508367284
2299626.0,9751820.0,train,0.0016793133940665845,50.270260690936205,0.5695976238245337
2299821.0,9752430.0,train,0.002250264138497295,59.93276397291261,0.6394256666760657
2299881.0,9752720.0,train,0.008514613888632337,100.0,0.8702994043019843
2299883.0,9756700.0,train,0.0026845731278353053,65.03671780914752,0.6790362606987317
2299967.0,9753896.0,train,0.006492401400951859,94.82287284340856,0.8365059617035836
2300245.0,9754830.0,train,7.722020774314624E-4,29.190080754096964,0.37832017182420746
2300298.0,9753824.0,train,5.042280941677143E-4,20.795522305995753,0.28436698080158435
2300482.0,9752880.0,train,0.007213388428312536,97.54250260204292,0.8504027586913123
2301000.0,9752678.0,train,0.0034655223663560956,75.3679385651799,0.7319793001371873
2301185.0,9745414.0,train,3.113324058265146E-4,14.255691006144671,0.19701289597236882
2301359.0,9745850.0,train,0.0017676966659973916,51.56946751181073,0.5821247973207542
2301373.0,9745418.0,train,0.001801752825658938,52.55705174910818,0.5867593420128809
2301416.0,9745206.0,train,0.001977995338116642,55.00549605789493,0.6091899575435928
2301434.0,9747180.0,train,0.0038852913345245117,79.09466106801425,0.7538073762806171
2301481.0,9745886.0,train,0.0014533988223240973,44.99309229642735,0.5338803705125704
2301500.0,9745740.0,train,0.001421920963700219,44.287584867535706,0.5284276573061341
2301535.0,9745124.0,train,0.0015395093013027632,47.07852722369138,0.5481722088269938
2301541.0,9745600.0,train,0.006536561223243991,96.13008967775446,0.8374309343808608
2301589.0,9745202.0,train,0.0037348067368075267,77.18357276645061,0.7464032726315682
2301670.0,9745524.0,train,0.001570788724810049,48.077174659747925,0.5531490765359114
2301682.0,9745908.0,train,0.0036358884643910992,76.81006405446664,0.7412888445027994
2301700.0,9747390.0,train,0.0028565345113439845,68.38536803359352,0.6924149592455113
2302136.0,9745286.0,train,0.0019177503613709685,54.35712987583955,0.6018016013964409
2302293.0,9731494.0,train,0.004405838844625698,85.37209427174535,0.7763906607519716
2302405.0,9736028.0,train,9.407028147900784E-4,32.70573052944107,0.4257277902534062
2302436.0,9731340.0,train,0.004078317196705275,81.49336451906785,0.7626944777541139
2302485.0,9731500.0,train,0.006436221286848739,94.17361530063104,0.8353138875481664
2306003.0,1.2034381E7,train,0.0018291521445457253,52.922160071466855,0.5904140244461498
2306372.0,1.2034371E7,train,0.005113758953294236,90.11878799427048,0.801191729235188
2306449.0,1.2034181E7,train,0.0046981926023189485,87.66789321086792,0.7873461943368528
2306481.0,1.2035577E7,train,5.931235466247603E-4,23.852703221322315,0.31853166066702165
2306487.0,1.2034279E7,train,4.98281313823798E-4,20.646817578381697,0.28195883171940794
2306490.0,1.2035393E7,train,0.00511860358415935,90.63060924667899,0.8013425155155792
2306491.0,1.2034615E7,train,9.538413525035611E-4,33.00037620268842,0.4291222425627037
2306508.0,1.2032721E7,train,8.046531195973429E-4,30.110024231473638,0.3880492932129493
2306514.0,1.2034803E7,train,0.0015489403481418582,47.38769946505456,0.5496844169772561
2306585.0,1.2032553E7,train,0.0010946990591264192,36.66390559282721,0.4631430098591481
2306601.0,1.2034363E7,train,0.0022409181638855095,59.45632261172602,0.63846553484546
2306609.0,1.2034505E7,train,0.0021188876515515465,56.85615263614007,0.6254429289838487
2306621.0,1.2034699E7,train,0.00653579273067539,95.47874938837532,0.8374149270099293
2306628.0,1.2036783E7,train,0.004276786852645142,82.75564334163309,0.7711871455652601
2306644.0,1.2036507E7,train,0.002893291991145504,68.96083708898458,0.6951313079548049
2306666.0,1.2034373E7,train,0.004290001147252723,83.1846754886091,0.7717310629964076
2306684.0,1.2035539E7,train,0.0012249144686592647,39.28427275396483,0.491174832352416
2306698.0,1.2032811E7,train,0.004361935176224101,84.05258435252284,0.7746471866979925
2306724.0,1.2036877E7,train,0.002153420752163306,57.50119106858492,0.6292223810533331
2306733.0,1.2034679E7,train,0.003457057367189723,75.02135762588756,0.7314992323728141
2306741.0,1.2034257E7,train,0.0037439558084013994,77.55780913906406,0.7468661145795723
2306761.0,1.2032755E7,train,0.0012508195409000962,40.27512701015566,0.4964059649208625
2306807.0,1.2037371E7,train,0.0035605549046518466,75.72402516242327,0.7372532949867585
2306811.0,1.2034291E7,train,0.004392026056327737,84.49177702298586,0.7758450519339685
2306822.0,1.2033355E7,train,0.0017525480654235863,51.30782617676955,0.5800297230364679
2306833.0,1.2034205E7,train,0.0039511068037017955,79.48974460294855,0.7569114306011169
2306839.0,1.2034295E7,train,0.00461893442759755,86.73142184967163,0.784483603349024
2306840.0,1.2035925E7,train,0.003996320128716673,80.68485517779386,0.7589988602008851
2306857.0,1.2034535E7,train,0.0024526877781927358,62.714937592664974,0.6590377655392878
2306876.0,1.2035561E7,train,0.002178903868220053,58.15329485531203,0.6319628160121975
2306885.0,1.2037111E7,train,0.001720883410923775,50.78500496310189,0.5755818848680673
2306888.0,1.2037117E7,train,0.00163128407622901,49.77163111364644,0.562469901546947
2306908.0,1.2032725E7,train,0.002566163355159175,63.97364261616163,0.6691264037160175
2306994.0,1.2036931E7,train,1.0413333376183288E-4,5.178072306985877,0.07584006000859216
2307001.0,1.2036959E7,train,0.004854770789335177,88.63320403529542,0.7927835824966757
2307076.0,1.2036801E7,train,0.0023368373913992936,62.12449771895654,0.6480829301469738
2307086.0,1.2035413E7,train,0.0033204940695922107,73.661773934867,0.7235097033643574
2307121.0,1.2037219E7,train,0.003604311165280532,76.08444160659505,0.7396124660041744
2307243.0,1.2037367E7,train,8.083336688173276E-4,30.25732828004676,0.38913356233989926
2307269.0,1.2036925E7,train,0.003777774535657042,77.93579233746911,0.7485624023063033
2307271.0,1.2034277E7,train,0.0031521669062221625,71.39185057875639,0.7129827209132575
2307301.0,1.2034269E7,train,0.001924112135757953,54.6144030992526,0.6025949661329708
2307390.0,1.2037075E7,train,3.308512021305637E-4,14.820224682920456,0.20681006395062243
2307418.0,1.2034531E7,train,0.00640123880799498,93.52995303960131,0.8345627792842476
2307466.0,1.2036375E7,train,0.0013652189094456658,43.00836695687004,0.5182767112779096
2307810.0,1.2036779E7,train,0.0023040819027601357,61.305470584030076,0.6448567415849197
2307946.0,1.2037021E7,train,3.518637586261639E-4,15.445006150019934,0.21709325444328004
2307949.0,1.2036839E7,train,0.004452035799509846,85.8173255025393,0.778196311732634
2307995.0,1.2037745E7,train,9.60957361786866E-4,33.34112091329991,0.43094402442183455
2308074.0,1.2034357E7,train,2.157023579102809E-4,9.865875630812049,0.14528991725792148
2308095.0,1.2036423E7,train,0.0012214524136499295,39.214105840711554,0.490467479330734
2308116.0,1.2034551E7,train,0.001606103534292724,49.0181759236008,0.5586378632813942
2308126.0,1.2034583E7,train,0.0028428991601885906,67.81500892999753,0.691394968347509
2308152.0,1.2032701E7,train,0.004145228196548939,81.90789218320671,0.765627222648245
2308179.0,1.2032823E7,train,3.123467188005103E-4,14.281609894892068,0.19752797303487582
2308202.0,1.2035409E7,train,0.003178105327021643,71.71117166921775,0.7146568187302921
2308218.0,1.2032745E7,train,0.0011605643144660745,38.55884047972911,0.47769756054719453
2308219.0,1.2032771E7,train,0.003213562115412575,72.3508762993426,0.7169138999974048
2308304.0,1.2034247E7,train,0.00537620078377748,91.69246432986328,0.8090434322229524
2308315.0,1.2034241E7,train,0.002164169538393423,57.70492472919815,0.6303832583768908
2308361.0,1.2034671E7,train,0.00295649136574155,69.54808446636434,0.6996912089207336
2308694.0,1.2036607E7,train,0.002233986797362471,59.03525384236501,0.6377501519731275
